,_label,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_trojan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat,sw_rate,sw_total
87323205e765f1d4dd099b84af0370ed,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.971121046286,3
cca827854234bac56bf16c8c3e222b89,0,3,2,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0.106796116505,0.0,0.893203883495,0.998067447878,103
96979c6e87252c545660ba5185f3def1,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.930045895138,10
336da8cc2b48d9f1079bd4fb5d8a2240,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.904835166125,1
d08105f7d0ec8ba19b45e8ee1f2b4525,1,6,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.388888888889,0.0,0.611111111111,0.999909846823,18
6c365aa8ff9fdeafa7c3eb774fbc20ab,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.971744390002,3
d056874f6f9fa9e61f59c9f9f155d3fb,1,4,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.977792073594,23
529069865d38f3595f271ed087fbc0d1,1,4,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.69696969697,0.0,0.30303030303,0.999804103171,33
68e04b32522da1bb223b47cd83ee9572,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99979535615,1
1ee6bd1c758d3d7861ce20582d3ff88d,1,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.95652173913,0.0,0.0434782608696,0.977462712736,23
63684a4e102c14307f283b9a75b23a3c,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.976202220533,2
e55b438732cf0814831d9e463b7090f8,1,2,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.666666666667,0.0,0.333333333333,0.791868953499,3
67849987e3ac0c3dbeb5842d671fd112,1,6,4,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0.122448979592,0.0,0.877551020408,0.998707543941,49
b5593ac2095c4ab9b89a363d6c0de0b0,1,5,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0434782608696,0.0,0.95652173913,0.998988127712,23
984b7c0265c9b245c967523018bd4f20,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.999405612363,1
29e5a2419cc515b012a1fd611da3a6bf,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.442769181517,4
820f86441bd76c58cd647363e4fbb06e,0,3,3,1,3,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,3,0.75,0.0,0.25,0.998838397862,4
bd0bcb5d20045db7b1026f322cfb2e8e,1,5,4,1,3,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20,0.689655172414,0.0,0.310344827586,0.998995611289,29
b2c5851094f6a3e64327af819bb21483,1,6,9,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.513513513514,0.027027027027,0.459459459459,0.953421922087,37
ec4657fcc61fcb2d604f8aa9352faf27,1,9,16,1,4,0.00513478818999,0.991014120668,0.0,0.00385109114249,0.0,0.0,0.0,0.0,1558,0.981108312343,0.0,0.0188916876574,0.999752779425,1588
2f71df26554bf456fe9f202171b956e0,0,3,2,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.25,0.25,0.5,0.998109974807,4
0e0c3719e0ed0867292071b216bbe617,1,4,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.996863426188,7
90902aad1856a91d8f74100c25955c54,0,1,4,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,0.401960609733,13
58d33ac456dec729611439dfeb25529f,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999133683934,1
b497d5dbdb584ef0e0d126074f2bc283,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998363316832,9
e84c200b0c2a0f55ab14cfdf71b2508a,1,4,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.677419354839,0.0,0.322580645161,0.999694446984,31
827871e24843d172217dbbe7671590eb,1,7,3,1,4,0.0,0.5,0.0,0.0,0.0,0.0454545454545,0.0,0.454545454545,22,0.88,0.0,0.12,0.998749115786,25
8707565e306026a8e685dddc88c1fb98,1,4,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0769230769231,0.0,0.923076923077,0.998674125034,13
d728abbd97e08ba00b09febe8a5128c2,0,6,5,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03125,0.0,0.96875,0.576707021296,32
7302d5c07acf08b9cb2fda0eac354189,1,5,6,1,3,0.0,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,0.047619047619,0.0,0.952380952381,0.99979034961,63
b695859f16231b26d39c2a0a0546b871,0,4,4,1,3,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4,0.16,0.0,0.84,0.998104496878,25
79d7aee368c8af69f0102659d51b23da,1,18,8,1,7,0.0059880239521,0.269461077844,0.107784431138,0.269461077844,0.0119760479042,0.0,0.0,0.335329341317,167,0.826732673267,0.00990099009901,0.163366336634,0.999600796521,202
23fed1b5e154742afc7d908fc8a152dc,1,7,10,1,3,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.98,50,0.581395348837,0.0,0.418604651163,0.9997478043,86
230960ddc616a8731b719bfa89d01a57,1,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.166666666667,0.0,0.833333333333,0.99811798164,6
7e6540af788ece18db4b836ad83a286d,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.986420537826,1
619da680043d66587b33bf382c473e4c,1,4,3,1,3,0.15,0.0,0.0,0.85,0.0,0.0,0.0,0.0,60,0.869565217391,0.115942028986,0.0144927536232,0.99873245722,69
e416d35e65b24daf474d4364a6189798,1,7,3,1,4,0.0,0.0277777777778,0.0,0.0,0.388888888889,0.0,0.0,0.583333333333,36,0.857142857143,0.0,0.142857142857,0.997076796008,42
2599c3ac0bb61371f067304e0fdc8d1b,1,4,8,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0416666666667,0.0,0.958333333333,0.99974837508,24
5dcc483e2640d80c92d0964438333c4d,0,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.0,0.25,0.997499300504,4
489173b3e644682204ba733458290f21,1,7,6,2,3,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,0.0294117647059,0.0,0.970588235294,0.997163574702,68
59193dcebc46d89f78f3efb6c5335cb1,1,3,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.963509619269,13
fb9bccab104de950cfd27a6420fab595,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.803804508177,1
a960e818a9c97457fb54c7807a2647b1,0,2,7,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.888888888889,0.111111111111,0.0,0.999120836989,18
b131682294fafb2be8e2aaaea7cf14fe,0,4,3,1,3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,8,0.8,0.0,0.2,0.830023785315,10
64c9b2ee2cc3712d7e0e6f3a6d5d94ef,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.99855194137,5
a282be8cd65d051de38f172f2f5a12b5,0,6,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.900055771888,403
b80b8b6be1c4f558c9084c5c9de55d8c,1,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.428571428571,0.0,0.571428571429,0.999396576545,7
ea7a70cddc6d53ab8483f3ce70d90e5a,1,9,4,1,4,0.194029850746,0.0,0.0,0.0,0.0597014925373,0.0,0.0,0.746268656716,67,0.285106382979,0.0,0.714893617021,0.999726271703,235
6be095394c820208acc4957fbce66949,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997712465905,1
badc41a91942cc1b166ae709e6774942,1,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.833333333333,0.0,0.166666666667,0.95628968757,6
1a4233feca8a68bc0c7bd8c57a57c09d,1,6,5,1,3,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0625,16,0.695652173913,0.0,0.304347826087,0.999752649283,23
dc68a930df3fa8c0279416321fefdd4f,0,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.994694425789,5
56484bfd0cd5a65eee33ef42c36e23fd,0,3,6,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95,0.979381443299,0.0,0.020618556701,0.946494721715,97
36a3fcbd80dfcd975d39bf3e4a6a6d6c,1,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5,0.0,0.5,0.345061432956,6
43e07a2338d00af0d227ce2323bda236,0,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5,0.0,0.5,0.987015961933,2
5f81d3338d4487db2933ab420680a4b9,1,4,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.6,0.0,0.4,0.995911897601,5
9e9064f203715f93134073c0d4c8ab7d,0,6,4,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,397,0.965936739659,0.00243309002433,0.0316301703163,0.356015687491,411
aa3cd4b858a19e9dd552a0b143ea84de,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.814590285293,3
9b405721a482774c100f685c9db81c4b,0,4,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.0,0.5,0.999380950213,4
52fa07d9ef01ef9794ba3d2a169bcbb2,1,4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.125,0.0,0.875,0.998415498595,8
29b54c8708f7a31ea32d33584c15fd63,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.637339368331,1
75403dca050390d8fa2b5fcda234db67,1,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998521972892,19
bfd926ebed0d0351e78a0e722747b343,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.879699121836,2
5a35851d797a3269cbff34699050dde3,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.964110951001,1
e5c5623798f06373820583c73073d1e3,1,2,3,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68,1.0,0.0,0.0,0.999577945987,68
b47eaf89f536aac362654be13f81160a,1,3,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.25,0.5,0.998141353926,4
031c467559fa1384c65927e993fe3df8,0,4,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0344827586207,0.0,0.965517241379,0.999487656408,29
39f4fbbaef0785a39bce78cb23425bad,1,3,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0909090909091,0.0,0.909090909091,0.998407990363,11
d653bf0eb706b04f1c1fa9e45c1d4a5d,1,6,2,1,4,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,4,0.4,0.0,0.6,0.999699933909,10
5e6f452718fc5e37c83d086abd7375c2,1,3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.125,0.0,0.875,0.999634593309,8
54adb529dacfb3e712cafe0fa4efd826,1,5,5,1,4,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.333333333333,3,0.157894736842,0.0,0.842105263158,0.998175527563,19
1ac65c13543f2aa8a34bcb9a162c2a33,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.8,0.998104517283,5
a2a2bcea8a3b85142f9df0b8d0a5784f,1,3,7,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.818181818182,0.0,0.181818181818,0.999106994294,22
69dd16c897dc9d1be16850ed7f9362a5,1,4,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.927260578807,21
3a427165d9dbf0fa8a3464e8bf5c09cf,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.88653457843,1
7212c255760a84fd77921ed797c734f5,1,13,25,1,4,0.759259259259,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.166666666667,54,0.253521126761,0.0,0.746478873239,0.99964338106,213
2c9f191844d5fe76bd29957d8fdafb44,1,5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998878802073,27
884863baf1e23732fbe9e98fa2feeffc,1,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.0,0.995903563264,2
9692355960895cdb4a38938bdafd2c4d,0,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997282020998,17
7e90b5bf03548a22994007c2d68de94c,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.994855563504,1
1a25ea1173fe30f68fabc611e22dad1e,1,4,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.285714285714,0.0,0.714285714286,0.999522768856,7
511a9dd4ffcdf03c7c5ee3dae919d5df,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999648995536,1
409f3df7d3f612f7caaeea74d956794e,1,3,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.333333333333,0.0,0.666666666667,0.996141095491,3
6081b84516a9f17eebd6d4a4d32c9675,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999332202001,1
39a99982c6e2e4c8a723d4e36c8462a8,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.910471306524,1
111925ba6e919a814a7751b3c7f9c569,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.719510837892,1
b897a53cac6eb50343d029196e5655bd,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.999796151298,2
15760f37d42e953f6efef83642b84849,1,1,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.999408055687,2
e1754f4d646ba3c02dff4c591759428a,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.726284003523,2
acb4da6df555096b5a63efd55844fee7,0,7,4,1,4,0.4,0.0,0.0,0.466666666667,0.0,0.0,0.0,0.133333333333,15,0.535714285714,0.0,0.464285714286,0.999300459505,28
ee83994598fed4a5375ad7ae9d44b648,1,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.75,0.0,0.25,0.982587868881,8
bbd1c2a9fbe6673bcc98f11977c9ddb7,1,10,6,1,4,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.235294117647,0.705882352941,17,0.041564792176,0.0,0.958435207824,0.999934789027,409
c28753f2e4e52983d46d56fe25e2fd29,1,12,9,1,4,0.0467289719626,0.88785046729,0.0,0.0,0.0,0.0,0.0,0.0654205607477,107,0.727891156463,0.0,0.272108843537,0.999299875516,147
bf9142825df22f818403feca073075c5,1,7,8,1,4,0.0,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.0,0.833333333333,12,0.137931034483,0.0,0.862068965517,0.999777522575,87
368996e6ec7315b7c5ed244331b0eec4,0,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.0,0.75,0.897057064867,4
71353cce8ed85288889ad68f351be88e,0,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.986746943291,3
bac97d2d49de5b4d034d0fe4bd5b359f,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.934740516326,6
a3dc5053ed1abb91c9d383fe679917bc,1,3,4,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.1,0.0,0.9,0.995533475952,10
b95a08408ff351ca1814b15035a48846,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999864709482,1
28173b93b760b00b165d75c3fb47c973,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998382103266,1
74eb296a3dbbbc6f11c8dd15941f3ddb,1,3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125,0.968992248062,0.0,0.031007751938,0.999565600674,129
51fab298d49860d3eab1b3a5e949b126,1,2,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.333333333333,0.666666666667,0.0,0.999561892598,3
a8cd20ae916f2b48d4910cb31bcd5356,1,4,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.222222222222,0.0,0.777777777778,0.971447691652,9
fe3aba6cabe4c1293a167928cfa055d4,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99847807851,3
6789ba4f82eeedfb372eb5b08ce2df1c,0,4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0612244897959,0.0,0.938775510204,0.959939479468,49
e41b484950e75e5e734b7cf59c43fc33,1,3,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.285714285714,0.0,0.714285714286,0.999236645074,7
157cdea8bc6251a8ca7384ca090be268,0,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.972660322374,3
dfa4919b1a9cfa036e8f3eb909cb8a50,0,3,4,1,3,0.123076923077,0.0,0.0,0.876923076923,0.0,0.0,0.0,0.0,65,0.984848484848,0.0151515151515,0.0,0.438212177804,66
7ad45ff34f944dcca816c7b22dabe0cd,1,6,7,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.391304347826,0.0,0.608695652174,0.998072648747,92
5acd55b38d60277f768b473535f50474,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.910549935602,1
fcebdf147d3188ee6885c9456177a0d9,0,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.4,0.0,0.6,0.991398573782,5
e62384abf48bc7e401ade1f9e2c43316,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.364598775939,9
ce677a8a1bb2406fb0b156c0217c5352,1,4,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0434782608696,0.0,0.95652173913,0.999798532261,23
f576d2c0fe92669559b75b706569fac3,1,5,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0526315789474,0.0,0.947368421053,0.998355666671,19
4cbac9ec9b5f5de0f937524595bc594b,1,4,3,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68,0.83950617284,0.0,0.16049382716,0.998935668181,81
74fc556299ff99cf6500418466309fc6,1,3,1,1,2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,8,1.0,0.0,0.0,0.998948235319,8
c28b92750f5a4274911cf952b75c6eed,1,2,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.857142857143,0.0,0.142857142857,0.999793386067,7
5a20c2544de2f90865333c3d96b4743c,0,5,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.466666666667,0.0,0.533333333333,0.999251803729,15
9bd12f6cac0860a34c5f55cdf320a78c,1,4,4,1,4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.5,10,0.909090909091,0.0,0.0909090909091,0.99939651312,11
1613802803a5ca681519c061ac073cc4,1,4,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.214285714286,0.0,0.785714285714,0.999795051692,14
90bbe1f8532c7ee87b3bf7067a2f27a4,1,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.0,0.6,0.999457020378,5
5a8d8ebcc1eb8d45749aae5868d9da25,1,5,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.2,0.0,0.8,0.997071694006,15
bd847528669b7d74aedc9adafb5fdd4f,1,3,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0.0,0.4,0.998351064961,5
f07325fdfb41d32b08ef46f1ae15b310,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.715028459146,1
5a29a1a0ebc8554e02f5dc90c2db1ae9,1,12,11,1,5,0.333333333333,0.222222222222,0.0,0.333333333333,0.0,0.0,0.0,0.111111111111,9,0.160714285714,0.0,0.839285714286,0.999433951276,56
88435d58664b565a5657ec82e2a1b893,1,4,2,1,3,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,3,0.3,0.0,0.7,0.998575175146,10
0f14b60584784d51f91b6932c1a092f5,1,4,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.964705882353,0.0,0.0352941176471,0.998982121397,85
8fd483769e03d5ca99e8338a357e3079,1,4,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0588235294118,0.0,0.941176470588,0.956950894767,17
b1f5d661efbc0f0f943ecbc5eba02a99,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999935120269,4
a05795155bc9f84721958e0c4b92d554,1,3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.111111111111,0.0,0.888888888889,0.999624390023,9
4222cbb6d3a067528b25cd3261467767,1,3,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99970160374,69
a463873a965d6d301fa13b81984c6dc7,1,4,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.125,0.0,0.875,0.996047669488,8
d20bb597726b6eae3606b37e53f9fffb,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.992068593204,4
9c00bc9830113c34f6ea7bf5959c49e8,1,4,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.111111111111,0.0,0.888888888889,0.999824293585,9
e2e45acd0c58a09001cc8228b1156f02,1,5,1,1,3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,4,0.222222222222,0.0,0.777777777778,0.99910021181,18
4222526297e6ba9cf75653e9b0915fe6,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.306317726599,1
bba2501d68c20de112dc06f0f6d6fdc7,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.977617399901,13
5dc7d2402f26a1ad33bd57fd6889c577,0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.990095839702,1
9d51ba590c13e13f632f71309d542479,1,1,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.997124041883,2
cee827c264b9b22ef1b65a23d162b7fe,1,10,5,1,5,0.684210526316,0.0526315789474,0.0,0.105263157895,0.0,0.0,0.0,0.157894736842,19,0.633333333333,0.0,0.366666666667,0.999847543454,30
2ef66d2420460a1d428007a7400d29e0,1,3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.111111111111,0.0,0.888888888889,0.987839552285,9
b2f39fe4310e53ece7b1e3748092c8c2,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.301514524513,1
cdf4dfa6e44e816cfe01536abcba7ce9,1,3,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0140845070423,0.985915492958,0.998230944346,71
9d2afe793a3c8942d87b32598af56893,0,4,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.121212121212,0.0,0.878787878788,0.992801779348,33
455a702efba2b99c045096a69f3e26ac,0,8,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,0.342857142857,0.0,0.657142857143,0.20846304265,35
efabe6ea0c68a019edd72db81e6d19c6,0,3,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0833333333333,0.0,0.916666666667,0.458292923671,12
875c1b52f31d0b9edce36151f1245b48,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998666380526,7
1416dddba54f963268623d11feabed25,1,7,2,1,4,0.0194174757282,0.504854368932,0.0,0.0,0.0,0.0,0.0,0.47572815534,103,0.919642857143,0.0,0.0803571428571,0.996280787236,112
033a21669e1b0f3a0c5eda6391d36fd7,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.994856321269,8
74680a7c5d7cad62eab0ce30284d4dff,1,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.0,0.8,0.989820951265,5
5552bacc68904c750e802506fd8719ff,1,6,5,1,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,4,0.5,0.0,0.5,0.997604131895,8
fefd0f7ace1a62b39778fae255eaf891,1,9,6,1,4,0.222222222222,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.111111111111,9,0.473684210526,0.0,0.526315789474,0.994035243071,19
