,_label,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_trojan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat,sw_rate,sw_total
1a4233feca8a68bc0c7bd8c57a57c09d,1,6,5,1,3,0,15,0,0,0,0,0,1,16,0.695652174,0,0.304347826,0.999752649,23
dc68a930df3fa8c0279416321fefdd4f,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994694426,5
56484bfd0cd5a65eee33ef42c36e23fd,0,3,6,1,2,0,0,95,0,0,0,0,0,95,0.979381443,0,0.020618557,0.946494722,97
36a3fcbd80dfcd975d39bf3e4a6a6d6c,1,2,2,1,2,0,3,0,0,0,0,0,0,3,0.5,0,0.5,0.345061433,6
43e07a2338d00af0d227ce2323bda236,0,2,2,1,2,0,0,0,0,0,0,0,1,1,0.5,0,0.5,0.987015962,2
5f81d3338d4487db2933ab420680a4b9,1,4,3,1,2,0,0,0,0,0,0,0,3,3,0.6,0,0.4,0.995911898,5
9e9064f203715f93134073c0d4c8ab7d,0,6,4,1,2,0,0,0,0,397,0,0,0,397,0.96593674,0.00243309,0.03163017,0.356015687,411
aa3cd4b858a19e9dd552a0b143ea84de,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.814590285,3
9b405721a482774c100f685c9db81c4b,0,4,3,1,2,0,2,0,0,0,0,0,0,2,0.5,0,0.5,0.99938095,4
52fa07d9ef01ef9794ba3d2a169bcbb2,1,4,2,1,2,0,0,0,0,0,0,0,1,1,0.125,0,0.875,0.998415499,8
29b54c8708f7a31ea32d33584c15fd63,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.637339368,1
75403dca050390d8fa2b5fcda234db67,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998521973,19
bfd926ebed0d0351e78a0e722747b343,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.879699122,2
5a35851d797a3269cbff34699050dde3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.964110951,1
e5c5623798f06373820583c73073d1e3,1,2,3,1,1,0,0,0,0,68,0,0,0,68,1,0,0,0.999577946,68
b47eaf89f536aac362654be13f81160a,1,3,3,1,2,0,1,0,0,0,0,0,0,1,0.25,0.25,0.5,0.998141354,4
031c467559fa1384c65927e993fe3df8,0,4,3,1,2,0,1,0,0,0,0,0,0,1,0.034482759,0,0.965517241,0.999487656,29
39f4fbbaef0785a39bce78cb23425bad,1,3,6,1,2,0,0,0,0,0,0,0,1,1,0.090909091,0,0.909090909,0.99840799,11
d653bf0eb706b04f1c1fa9e45c1d4a5d,1,6,2,1,4,2,1,0,0,0,0,0,1,4,0.4,0,0.6,0.999699934,10
5e6f452718fc5e37c83d086abd7375c2,1,3,2,1,2,0,0,0,0,0,0,0,1,1,0.125,0,0.875,0.999634593,8
54adb529dacfb3e712cafe0fa4efd826,1,5,5,1,4,1,0,0,1,0,0,0,1,3,0.157894737,0,0.842105263,0.998175528,19
1ac65c13543f2aa8a34bcb9a162c2a33,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.998104517,5
a2a2bcea8a3b85142f9df0b8d0a5784f,1,3,7,1,2,0,18,0,0,0,0,0,0,18,0.818181818,0,0.181818182,0.999106994,22
69dd16c897dc9d1be16850ed7f9362a5,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.927260579,21
3a427165d9dbf0fa8a3464e8bf5c09cf,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.886534578,1
7212c255760a84fd77921ed797c734f5,1,13,25,1,4,41,4,0,0,0,0,0,9,54,0.253521127,0,0.746478873,0.999643381,213
2c9f191844d5fe76bd29957d8fdafb44,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998878802,27
884863baf1e23732fbe9e98fa2feeffc,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0.5,0.5,0,0.995903563,2
9692355960895cdb4a38938bdafd2c4d,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997282021,17
7e90b5bf03548a22994007c2d68de94c,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.994855564,1
1a25ea1173fe30f68fabc611e22dad1e,1,4,3,1,2,0,2,0,0,0,0,0,0,2,0.285714286,0,0.714285714,0.999522769,7
511a9dd4ffcdf03c7c5ee3dae919d5df,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999648996,1
409f3df7d3f612f7caaeea74d956794e,1,3,3,1,2,0,1,0,0,0,0,0,0,1,0.333333333,0,0.666666667,0.996141095,3
6081b84516a9f17eebd6d4a4d32c9675,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999332202,1
39a99982c6e2e4c8a723d4e36c8462a8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.910471307,1
111925ba6e919a814a7751b3c7f9c569,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.719510838,1
b897a53cac6eb50343d029196e5655bd,1,1,1,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0.999796151,2
15760f37d42e953f6efef83642b84849,1,1,2,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0.999408056,2
e1754f4d646ba3c02dff4c591759428a,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.726284004,2
acb4da6df555096b5a63efd55844fee7,0,7,4,1,4,6,0,0,7,0,0,0,2,15,0.535714286,0,0.464285714,0.99930046,28
ee83994598fed4a5375ad7ae9d44b648,1,2,2,1,2,6,0,0,0,0,0,0,0,6,0.75,0,0.25,0.982587869,8
bbd1c2a9fbe6673bcc98f11977c9ddb7,1,10,6,1,4,1,0,0,0,0,0,4,12,17,0.041564792,0,0.958435208,0.999934789,409
c28753f2e4e52983d46d56fe25e2fd29,1,12,9,1,4,5,95,0,0,0,0,0,7,107,0.727891156,0,0.272108844,0.999299876,147
bf9142825df22f818403feca073075c5,1,7,8,1,4,0,1,0,1,0,0,0,10,12,0.137931034,0,0.862068966,0.999777523,87
368996e6ec7315b7c5ed244331b0eec4,0,3,2,1,2,0,1,0,0,0,0,0,0,1,0.25,0,0.75,0.897057065,4
71353cce8ed85288889ad68f351be88e,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.986746943,3
bac97d2d49de5b4d034d0fe4bd5b359f,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.934740516,6
a3dc5053ed1abb91c9d383fe679917bc,1,3,4,1,2,0,0,0,1,0,0,0,0,1,0.1,0,0.9,0.995533476,10
b95a08408ff351ca1814b15035a48846,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999864709,1
28173b93b760b00b165d75c3fb47c973,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998382103,1
74eb296a3dbbbc6f11c8dd15941f3ddb,1,3,4,1,2,0,0,0,0,0,0,0,125,125,0.968992248,0,0.031007752,0.999565601,129
51fab298d49860d3eab1b3a5e949b126,1,2,3,1,2,0,1,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0.999561893,3
a8cd20ae916f2b48d4910cb31bcd5356,1,4,4,1,2,0,2,0,0,0,0,0,0,2,0.222222222,0,0.777777778,0.971447692,9
fe3aba6cabe4c1293a167928cfa055d4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998478079,3
6789ba4f82eeedfb372eb5b08ce2df1c,0,4,2,1,2,0,0,0,0,0,0,0,3,3,0.06122449,0,0.93877551,0.959939479,49
e41b484950e75e5e734b7cf59c43fc33,1,3,3,1,2,2,0,0,0,0,0,0,0,2,0.285714286,0,0.714285714,0.999236645,7
157cdea8bc6251a8ca7384ca090be268,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.972660322,3
dfa4919b1a9cfa036e8f3eb909cb8a50,0,3,4,1,3,8,0,0,57,0,0,0,0,65,0.984848485,0.015151515,0,0.438212178,66
7ad45ff34f944dcca816c7b22dabe0cd,1,6,7,1,2,0,36,0,0,0,0,0,0,36,0.391304348,0,0.608695652,0.998072649,92
5acd55b38d60277f768b473535f50474,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.910549936,1
fcebdf147d3188ee6885c9456177a0d9,0,2,2,1,2,0,0,0,0,0,0,0,2,2,0.4,0,0.6,0.991398574,5
e62384abf48bc7e401ade1f9e2c43316,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.364598776,9
ce677a8a1bb2406fb0b156c0217c5352,1,4,2,1,2,0,0,0,1,0,0,0,0,1,0.043478261,0,0.956521739,0.999798532,23
f576d2c0fe92669559b75b706569fac3,1,5,3,1,2,1,0,0,0,0,0,0,0,1,0.052631579,0,0.947368421,0.998355667,19
4cbac9ec9b5f5de0f937524595bc594b,1,4,3,1,2,0,0,0,0,68,0,0,0,68,0.839506173,0,0.160493827,0.998935668,81
74fc556299ff99cf6500418466309fc6,1,3,1,1,2,2,0,0,0,0,0,0,6,8,1,0,0,0.998948235,8
c28b92750f5a4274911cf952b75c6eed,1,2,4,1,2,0,0,0,0,0,0,0,6,6,0.857142857,0,0.142857143,0.999793386,7
5a20c2544de2f90865333c3d96b4743c,0,5,3,1,2,0,7,0,0,0,0,0,0,7,0.466666667,0,0.533333333,0.999251804,15
9bd12f6cac0860a34c5f55cdf320a78c,1,4,4,1,4,1,4,0,0,0,0,0,5,10,0.909090909,0,0.090909091,0.999396513,11
1613802803a5ca681519c061ac073cc4,1,4,1,1,2,0,3,0,0,0,0,0,0,3,0.214285714,0,0.785714286,0.999795052,14
90bbe1f8532c7ee87b3bf7067a2f27a4,1,2,2,1,2,2,0,0,0,0,0,0,0,2,0.4,0,0.6,0.99945702,5
5a8d8ebcc1eb8d45749aae5868d9da25,1,5,4,1,2,0,0,0,0,0,0,0,3,3,0.2,0,0.8,0.997071694,15
bd847528669b7d74aedc9adafb5fdd4f,1,3,3,1,2,0,3,0,0,0,0,0,0,3,0.6,0,0.4,0.998351065,5
f07325fdfb41d32b08ef46f1ae15b310,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.715028459,1
5a29a1a0ebc8554e02f5dc90c2db1ae9,1,12,11,1,5,3,2,0,3,0,0,0,1,9,0.160714286,0,0.839285714,0.999433951,56
88435d58664b565a5657ec82e2a1b893,1,4,2,1,3,0,2,0,0,0,0,0,1,3,0.3,0,0.7,0.998575175,10
0f14b60584784d51f91b6932c1a092f5,1,4,5,1,2,0,82,0,0,0,0,0,0,82,0.964705882,0,0.035294118,0.998982121,85
8fd483769e03d5ca99e8338a357e3079,1,4,5,1,2,0,1,0,0,0,0,0,0,1,0.058823529,0,0.941176471,0.956950895,17
b1f5d661efbc0f0f943ecbc5eba02a99,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99993512,4
a05795155bc9f84721958e0c4b92d554,1,3,4,1,2,0,0,0,0,0,0,0,1,1,0.111111111,0,0.888888889,0.99962439,9
4222cbb6d3a067528b25cd3261467767,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999701604,69
a463873a965d6d301fa13b81984c6dc7,1,4,2,1,2,0,1,0,0,0,0,0,0,1,0.125,0,0.875,0.996047669,8
d20bb597726b6eae3606b37e53f9fffb,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.992068593,4
9c00bc9830113c34f6ea7bf5959c49e8,1,4,2,1,2,0,1,0,0,0,0,0,0,1,0.111111111,0,0.888888889,0.999824294,9
e2e45acd0c58a09001cc8228b1156f02,1,5,1,1,3,0,0,0,1,0,0,0,3,4,0.222222222,0,0.777777778,0.999100212,18
4222526297e6ba9cf75653e9b0915fe6,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.306317727,1
bba2501d68c20de112dc06f0f6d6fdc7,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9776174,13
5dc7d2402f26a1ad33bd57fd6889c577,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.99009584,1
9d51ba590c13e13f632f71309d542479,1,1,2,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0.997124042,2
cee827c264b9b22ef1b65a23d162b7fe,1,10,5,1,5,13,1,0,2,0,0,0,3,19,0.633333333,0,0.366666667,0.999847543,30
2ef66d2420460a1d428007a7400d29e0,1,3,4,1,2,0,0,0,0,0,0,0,1,1,0.111111111,0,0.888888889,0.987839552,9
b2f39fe4310e53ece7b1e3748092c8c2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.301514525,1
cdf4dfa6e44e816cfe01536abcba7ce9,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0.014084507,0.985915493,0.998230944,71
9d2afe793a3c8942d87b32598af56893,0,4,4,1,2,0,4,0,0,0,0,0,0,4,0.121212121,0,0.878787879,0.992801779,33
455a702efba2b99c045096a69f3e26ac,0,8,5,1,2,0,0,0,0,0,0,0,12,12,0.342857143,0,0.657142857,0.208463043,35
efabe6ea0c68a019edd72db81e6d19c6,0,3,3,1,2,1,0,0,0,0,0,0,0,1,0.083333333,0,0.916666667,0.458292924,12
875c1b52f31d0b9edce36151f1245b48,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998666381,7
1416dddba54f963268623d11feabed25,1,7,2,1,4,2,52,0,0,0,0,0,49,103,0.919642857,0,0.080357143,0.996280787,112
033a21669e1b0f3a0c5eda6391d36fd7,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994856321,8
74680a7c5d7cad62eab0ce30284d4dff,1,3,2,1,2,0,1,0,0,0,0,0,0,1,0.2,0,0.8,0.989820951,5
5552bacc68904c750e802506fd8719ff,1,6,5,1,3,0,1,0,0,0,0,0,3,4,0.5,0,0.5,0.997604132,8
fefd0f7ace1a62b39778fae255eaf891,1,9,6,1,4,2,6,0,0,0,0,0,1,9,0.473684211,0,0.526315789,0.994035243,19
fd4fee49c0b63b1d3b6b1282ef4b0d77,1,2,5,1,2,0,0,0,0,0,0,0,5,5,0.833333333,0,0.166666667,0.999087139,6
cb1c2e3bfb87506e41532764bc10edac,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0.25,0,0.75,0.917752816,4
b7284af8b57d836f16f9989f2fbd1acd,1,6,5,1,3,3,2,0,0,0,0,0,0,5,0.625,0,0.375,0.970700205,8
d263ef8f93b635c9336d3cfd61984293,1,4,4,1,3,2,0,0,0,0,0,0,2,4,0.222222222,0,0.777777778,0.885387504,18
859e83748d069cc5ae35cd6b1b6239db,1,4,4,1,3,7,0,0,1,0,0,0,0,8,0.5,0,0.5,0.997703955,16
1668df44db02367d0feae98997897d20,0,4,4,1,2,0,1,0,0,0,0,0,0,1,0.014285714,0,0.985714286,0.999025723,70
025e610ef8e24e4a22165a9a3d4b75fb,1,3,9,1,2,2,0,0,0,0,0,0,0,2,0.166666667,0,0.833333333,0.999815037,12
88603446ea3744b4aa9e40341a35c91f,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99864938,5
13908107a964c2445a7231f2010ce36a,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0.333333333,0,0.666666667,0.998376435,3
d9721355b78edf2ff575ee20e6c97067,1,4,2,1,2,0,0,0,0,0,0,0,4,4,0.066666667,0,0.933333333,0.9995332,60
0950cadd54cdec6a4f0999df3bbb031b,1,3,6,1,2,0,20,0,0,0,0,0,0,20,0.833333333,0,0.166666667,0.9987106,24
9a682e25f16e510cb49a7e2cd51f10b1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.989345755,4
d75dab365d17d86904ec1846ca2ef432,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.934641243,5
83724112aa78d31ae643c1cd12ecf605,1,6,7,1,2,0,0,0,0,0,0,0,2,2,0.095238095,0,0.904761905,0.99401698,21
8157849d08448f1d0181b32c29f01c5b,1,2,3,1,2,0,0,0,0,0,0,0,1,1,0.047619048,0,0.952380952,0.321351337,21
4315de20c9455a78d634558b21766c3d,1,6,4,1,4,0,0,3,0,83,0,8,0,94,0.594936709,0,0.405063291,0.999035584,158
257e450d1dec8a59f9eabdc57013b051,1,9,9,1,4,4,40,0,1,0,0,0,0,45,0.157342657,0,0.842657343,0.998097677,286
164d03494964f1b90d01291eddb9edfe,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0.456920316,1
cb4bbd39fb348c3a130ca348417668c1,1,1,1,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0.998565257,2
90c6346b9ad993ba619bb94cac2e8613,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998999487,26
962cac0b7dc42a95d407f2b67e8e9c7d,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.993212838,29
6a77f63abbf2aea4a3ed18241a9ba2e8,1,4,2,1,2,0,2,0,0,0,0,0,0,2,0.024691358,0,0.975308642,0.989762777,81
de0d23c548bb1c952f60b7a3f6c90d61,1,5,4,1,3,3,7,0,0,0,0,0,4,14,1,0,0,0.994070065,14
fd657cecebbd2beee60acc816247dd0c,1,8,7,1,3,1,15,0,0,0,0,0,0,16,0.432432432,0,0.567567568,0.999192024,37
d41d505ce7fddd370a0a95035e7581ed,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.531925652,8
45b11da2adaa67eae304380c5dc80845,1,3,4,1,2,0,8,0,0,0,0,0,0,8,0.4,0,0.6,0.992922443,20
4f70724b4ac290e8065f388a6c5c8dbb,1,5,6,1,2,0,1,0,0,0,0,0,0,1,0.071428571,0,0.928571429,0.943271916,14
79125991b3b7f77cc1c1fd687db715ad,1,4,3,1,2,0,0,4,0,0,0,0,0,4,0.363636364,0,0.636363636,0.999141938,11
b97158d69dde3ed4518cb5d2f0cf23cd,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998805793,6
9ab13c2ea05dadefeb88c46171c16f58,1,7,7,1,3,2,0,163,0,0,0,0,0,165,0.953757225,0,0.046242775,0.999566742,173
dab9c5718007c141b823dc342e004ecb,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999169735,5
18083432bd67f538538d67b48af96dd9,1,4,1,1,2,0,0,0,0,0,0,0,2,2,0.222222222,0,0.777777778,0.984383269,9
6e8eb180e41d0979b1a50df3f3f0d067,1,7,8,1,2,0,0,0,1,0,0,0,0,1,0.066666667,0.466666667,0.466666667,0.999453111,15
bd6c19389b788a7ee233c89f673f13dd,0,2,3,1,2,75,0,0,0,0,0,0,0,75,0.986842105,0,0.013157895,0.828487525,76
ceefdf04cbe320fc508e19cd5a506b22,1,3,4,1,2,0,3,0,0,0,0,0,0,3,0.3,0,0.7,0.999602041,10
76f714c960f84ff57f00677a54e06a69,1,2,2,1,2,0,0,0,0,0,0,0,4,4,0.666666667,0,0.333333333,0.99614839,6
06e937580387670c3cf8a305547b45d7,1,1,1,1,1,12,0,0,0,0,0,0,0,12,1,0,0,0.997149189,12
5b0a0febd148ec5b21b8d4cfc3241a30,1,5,5,1,3,0,0,2,0,0,0,0,1,3,0.085714286,0.028571429,0.885714286,0.610349388,35
396f79598cd5929bfd01c8cea2593a2b,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.995193594,1
e578fbdc2ee9a0e6110a07e910aa78af,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0.222127189,2
a7f16ba35dcfaaf7ccb8d7b1841709fd,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999787433,17
e958719ba93877de19003fd7244f0886,1,6,1,1,3,0,5,0,0,0,0,0,1,6,0.285714286,0,0.714285714,0.999471669,21
e33992c66731b3c4adbf5c5e1a091183,1,4,4,1,3,2,0,0,0,0,0,0,3,5,0.625,0,0.375,0.999610161,8
7b30f45b252a9162b03ccacbdfbe2f7a,1,3,8,1,2,0,9,0,0,0,0,0,0,9,0.257142857,0,0.742857143,0.99818378,35
bcda2740241f92730ca16799c7514164,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.976904475,3
fdba730af88f84b836d20d7911353598,1,4,3,1,2,2,0,0,0,0,0,0,0,2,0.018348624,0,0.981651376,0.998496845,109
b881d67a9790b7dd2e4002ee80939a2f,1,5,3,1,3,0,1,0,0,0,0,0,6,7,0.583333333,0,0.416666667,0.998848694,12
e40cbc375b69c16178dda6e6eee846a5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.593629572,1
177ff11519b3b331603f077f8c1755f8,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.804150032,1
380388aaa63e6687540d06af2b993a40,1,6,6,1,2,0,1,0,0,0,0,0,0,1,0.058823529,0,0.941176471,0.998627605,17
29fae85224a8d35c218f3d18203decb2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.993935415,1
e4adceb1b3392dc8469d1d4d880ceb99,1,4,7,1,2,0,0,0,0,0,0,0,1,1,0.043478261,0,0.956521739,0.999863178,23
2818a1e80838d1eb055d71399cd8e827,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99918788,83
d69c3ac1805f9a202115c2059a124506,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0.999708344,2
728786e9f96033a23e7027e2c9875ceb,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.999513183,1
ea6ded3e0cfa8445a9e383dae1a1a669,1,9,7,1,3,4,0,0,0,0,0,0,2,6,0.176470588,0.029411765,0.794117647,0.870118815,34
54921001c1fbc4008c7cc51cd7c5a5bf,1,4,6,1,3,1,3,0,0,0,0,0,0,4,0.571428571,0,0.428571429,0.998705166,7
5a766b59dddfe13b9e7a344ae99c38fb,1,2,9,1,2,0,29,0,0,0,0,0,0,29,0.878787879,0,0.121212121,0.981486162,33
d7e131cac7d7ea9a445f3013b9ce0e0c,0,2,1,1,2,0,7,0,0,0,0,0,0,7,0.159090909,0,0.840909091,0.975012801,44
cf3383d2a7aeb7feef5f963a3385f88b,1,12,5,1,4,3,44,0,0,0,0,0,10,57,0.838235294,0,0.161764706,0.999918742,68
6a68b348d1511633780e113cf3fdea64,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.903235963,21
0dce1f0e7dcfdbd149ef8c444c86514c,1,6,5,1,4,0,1,0,5,0,0,0,10,16,0.615384615,0,0.384615385,0.999864228,26
97f77b26dc3a9be543dbbc070fdf0288,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0.996230077,2
9d316920684a09b2009e99dc6592a4fc,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999398061,7
445498e09dc6e9712dd6a3e30d4758f5,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.066666667,0.933333333,0.998582003,15
957fc70a242cc8df73ccb5de6971b2ed,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.997964531,1
06850bc5e098e3cee3c45cdfc90bb48c,1,7,5,1,2,0,0,0,0,0,0,0,12,12,0.666666667,0.055555556,0.277777778,0.957582955,18
f92de629af11fb8cdfe2c16949196c12,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998750599,24
5c5962edd24f1faacbb1409661034263,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.981302726,4
7b9a8394d251d09330a1644df3a0e752,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.998956436,5
ebfa916ffb71939eb14e5ef819ce628b,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.983775084,1
60a4db2665918edb90486d2c96e2bbb8,1,3,4,1,2,0,0,27,0,0,0,0,0,27,0.931034483,0,0.068965517,0.999210498,29
118aae0a9d9741f90eebadb9c0d8143f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.961615074,1
889eba523e2dc0cebe1290ec25b9b9dc,1,2,3,1,2,0,0,0,0,1,0,0,0,1,0.125,0,0.875,0.997488303,8
7bc54fb2372396520aadbe73ec979350,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997318872,9
9e5aa455fa304568ab39510fda2fabbf,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.999801531,1
b4b190a66838662482f2db31f814d1c3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.906385674,1
18f915558b9b4f3fa8eb0214cc08131e,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.125,0.875,0.957704298,8
f084a459f359def21968d88bb53d2c6b,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999643168,43
4ada2b9a6e7f102544f6146da15b24b4,1,1,3,1,1,0,14,0,0,0,0,0,0,14,1,0,0,0.965144024,14
2c1a2fd92f0d8544d27069341fbecc17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.975103786,3
a332d68c13bfa60141cc3bedeb1d1c94,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998464532,2
377aded76f93db3e6c9842b08734e24d,1,5,4,1,2,0,55,0,0,0,0,0,0,55,0.887096774,0,0.112903226,0.998800793,62
c21e748744e4cbe95abbe8479c7a2803,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999851192,12
ae92323d70c9e2a831cb5ad94a244106,1,5,4,1,3,0,2068,0,0,1,0,0,0,2069,0.989952153,0,0.010047847,0.998731425,2090
28b82971efdd3901aec952bf51117059,0,4,3,1,3,1,18,0,0,0,0,0,1,20,1,0,0,0.997240024,20
2ef2b8a0f668e8df19ef3a90788f551e,1,2,2,1,2,0,0,0,0,0,0,0,1,1,0.5,0,0.5,0.95960699,2
68706b35c857905a5bed7d5f8082d9f4,1,4,2,1,2,0,3,0,0,0,0,0,0,3,0.5,0,0.5,0.999775357,6
a236dd7ddc977da485a6b24e6a9e520a,1,3,6,1,2,0,0,47,0,0,0,0,0,47,0.921568627,0,0.078431373,0.998346723,51
b35725026b403da122e3d728c17e8af9,1,6,5,1,2,0,1,0,0,0,0,0,0,1,0.022727273,0,0.977272727,0.995232363,44
e98547cf71fc08fd66323c81d2178178,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996693871,3
2741b0a95b31e2988833f5c8e65cad7f,1,2,3,1,2,9,5,0,0,0,0,0,0,14,1,0,0,0.997464418,14
cdbcccd67aea4a14189f1c3d091e469e,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.981863432,5
6bc834d9645cae63b4bc1b450b568e60,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.915591857,19
e8cd8e65832647ba13fcf10bcdf14b65,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998304577,5
280271a896c478d30cd1e250aff06f77,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.998662354,1
6443928154074c1b5bfb6594546864b2,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0.5,0,0.5,0.977981834,2
49d6338084c199cb6306273d88813254,1,4,3,1,2,0,0,0,0,0,0,0,2,2,0.032786885,0,0.967213115,0.997345958,61
abc5301bb2e9fe1aa374ae891aa1ad76,1,5,5,1,3,0,1,0,1,0,0,0,0,2,0.153846154,0.153846154,0.692307692,0.997234288,13
2a0db56c0fc4e8d921df9c143ae1ab68,0,5,2,1,2,1,0,0,0,0,0,0,0,1,0.00390625,0.00390625,0.9921875,0.995713724,256
fc963c09fd1c7d9986be084a33322954,1,8,9,1,3,0,0,0,1,0,0,0,2,3,0.027777778,0,0.972222222,0.999701098,108
